Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Kuwait,KWT,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,391,374,610,741,847,936,986,1112,1189,971,974,1076,1013,1097,1251,1300,1422,1702,1981,2276
Kuwait,KWT,Government Effectiveness: Estimate,GE.EST,0.0861663743853569,0.1588224619627,0.267627269029617,0.0755886510014534,-0.0328413285315037,0.179979756474495,0.145233184099197,0.00304531049914658,-0.0892168805003166,-0.0887207984924316,-0.162443950772285,-0.0792806819081306,-0.204460740089417,-0.215939998626709,-0.121419370174408,-0.017414465546608,-0.195234432816505,-0.073397770524025,0.1114886328578,0.0075402706861496
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.73938871530592,-1.29558836656463,2.00173456553384,7.51250351386427,7.37553911197031,1.53257250259469,-1.88093371727501,4.4370628676804,-1.95289000155459,8.51417444984632,1.75719484394305,1.56807588556794,2.04985131438859,2.55837816898681,1.54586803084634,2.2811929516842,-9.03157037888498,3.58776223348636,7.03043636823195,4.28948319232387
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.11065084723381,4.3386739184431,5.55212333162542,10.2301032660484,24.5201024234102,6.83656248105368,7.96772225579684,16.6363262731495,2.76844236540957,6.61375202358082,7.5342472977589,6.50331838993384,0.388838296895799,3.1753098637994,1.54266145238436,1.13362257718804,6.32542296338078,11.9050398185147,13.9229093174176,10.7532770416742
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.259,2.362,2.48,2.577,2.642,2.744,2.887,2.999,3.114,3.153,3.262,3.338,3.474,3.57,3.67,4.295,4.63,4.096,4.043,3.991
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,5104712.5,5162639.5,5218373,5268384.5,5318729,5389643,5467059,5546586.5,5652076,5777150,5905847.5,6040035.5,6175337.5,6306695.5,6444078.5,6590211,6726595.5,6851224,6975219.5,7099750
Kyrgyz Republic,KGZ,"Population, female",SP.POP.TOTL.FE.IN,2654635,2677542,2693276,2700438,2707997,2733485,2769380,2805243,2853053,2911301,2972469,3037791,3106701,3177150,3250772,3326680,3397273,3462155,3526047,3589460
Kyrgyz Republic,KGZ,"Population, male",SP.POP.TOTL.MA.IN,2450077,2485098,2525097,2567947,2610732,2656158,2697679,2741344,2799023,2865849,2933379,3002244,3068637,3129545,3193307,3263531,3329323,3389069,3449173,3510290
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.1536585365854,67.9560975609756,67.6951219512195,67.8951219512195,68.4512195121951,69.1024390243903,69.3,69.6024390243903,70.0024390243902,70.2024390243902,70.4024390243902,70.6512195121951,70.9512195121951,71.2,71.4,71.6,71.8,71.9,72.0487804878049,72.2487804878049
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.18346691131592,-1.1744259595871,-1.38557076454163,-0.990260481834412,-0.567302405834198,-0.622969388961792,-1.0396523475647,-1.09803068637848,-0.911251366138458,-0.911773800849915,-0.804615676403046,-0.882429659366608,-0.652019679546356,-0.362505912780762,-0.529712080955505,-0.26556807756424,-0.4557925760746,-0.46646723151207,-0.471610426902771,-0.48121976852417
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,CC.EST,-1.0977121591568,-1.26726925373077,-1.32556045055389,-1.32909786701202,-1.23223948478699,-1.31282722949982,-1.17509734630585,-1.23196542263031,-1.15086257457733,-1.16229820251465,-1.13007795810699,-1.17951929569244,-1.10505127906799,-1.07767915725708,-0.961097419261932,-0.960630595684052,-1.12495839595795,-1.15049564838409,-1.23040282726288,-1.22109532356262
Kyrgyz Republic,KGZ,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,3286,3127,2493,2257,2526,2611,2748,3163,3490,2299,2449,2498,2571,2771,2934,2963,2883,3035,3297,3324
Kyrgyz Republic,KGZ,Government Effectiveness: Estimate,GE.EST,-0.657609522342682,-0.875677227973938,-0.815081477165222,-0.786064028739929,-0.79922616481781,-0.96954619884491,-0.656763851642609,-0.636238276958466,-0.64659321308136,-0.649990081787109,-0.871007263660431,-0.978849112987518,-0.965182244777679,-0.75117963552475,-0.646288573741913,-0.731618404388428,-0.576322257518768,-0.776387393474579,-0.890511035919189,-0.890727877616882
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.81831567317876,5.50361623488958,6.91294627933061,5.94392449426221,6.19878841672832,5.90563851314371,6.94116593325336,6.48536557882839,6.49513527103458,6.51642199042166,6.13842534644749,5.71702901311374,5.36288912313843,5.2271106715724,4.60986171989208,3.86091278109465,-0.986715601107164,1.06109059992194,1.2697005231296,2.31116087572821
Lao PDR,LAO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.4622667314208,7.16541759946639,6.54559439052787,4.66197269469701,7.62880887577516,0.141187674980385,5.98254521550082,7.5689885610998,4.2551267783209,6.37142717782947,4.12924306873771,1.27735427102992,1.59691227583204,0.825478607568026,2.04039266890201,3.32255881256925,5.10407262959919,3.75562036658877,22.9562225132056,31.2301341732646
Lao PDR,LAO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.498,1.35,1.198,1.067,0.943,0.834,0.708,1.055,1.399,1.757,2.119,2.494,2.881,3.268,2.9,2.537,2.361,2.066,1.209,1.188
Lao PDR,LAO,"Population, total",SP.POP.TOTL,5781626,5869523,5963200,6056236,6148969,6241642,6334194,6426590,6518978,6611385,6703172,6801645,6908802,7018147,7128045,7237636,7346533,7453194,7559007,7664993
Lao PDR,LAO,"Population, female",SP.POP.TOTL.FE.IN,2868919,2913008,2960074,3006870,3053505,3100029,3146401,3192626,3238772,3284858,3330640,3379800,3433343,3488005,3542958,3597824,3652811,3706725,3759858,3813122
Lao PDR,LAO,"Population, male",SP.POP.TOTL.MA.IN,2912707,2956515,3003126,3049366,3095464,3141613,3187793,3233964,3280206,3326527,3372532,3421845,3475459,3530142,3585087,3639812,3693722,3746469,3799149,3851871
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.08,60.688,61.074,61.694,62.248,63.023,63.69,64.505,65.126,65.723,66.35,66.688,67.014,67.345,67.594,67.911,68.339,67.807,68.715,68.964
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.611157953739166,-0.49144771695137,-0.0852985605597496,-0.176476791501045,0.01727613247931,-0.15804822742939,-0.282062977552414,-0.058007225394249,0.0337390303611755,0.0674438998103142,0.498692989349365,0.53887152671814,0.524906516075134,0.394012778997421,0.407969743013382,0.530352234840393,0.693948686122894,0.712538421154022,0.789451360702515,0.814461767673492
Lao PDR,LAO,Control of Corruption: Estimate,CC.EST,-1.14759469032288,-1.31761395931244,-1.33152568340302,-1.28131055831909,-1.20606291294098,-1.24884247779846,-1.19573104381561,-1.19296872615814,-1.02507245540619,-0.940677523612976,-0.853773772716522,-0.944427311420441,-0.986850142478943,-0.966396510601044,-0.997348785400391,-1.07688283920288,-1.08315575122833,-1.05511438846588,-0.96577924489975,-0.973836362361908
Lao PDR,LAO,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,16114,24441,26445,10012,8596,8397,8412,8086,7981,7736,7476,7359,7229,7056,6943,6757,6665,6778,6653,6551
Lao PDR,LAO,Government Effectiveness: Estimate,GE.EST,-1.03074407577515,-1.2096973657608,-0.992693543434143,-0.909020006656647,-0.892137885093689,-0.962556421756744,-0.868846118450165,-0.839057266712189,-0.84342086315155,-0.735925436019897,-0.416736543178558,-0.554749190807343,-0.432250291109085,-0.416755855083466,-0.723394215106964,-0.816677272319794,-0.739336550235748,-0.616476833820343,-0.597129583358765,-0.6432785987854
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,9.91817113878257,12.827939652141,13.8646925089431,11.3194012685391,-2.36803528547705,-14.642312170725,-1.6351442864579,4.92958108713488,8.64449946783137,3.19545257246871,3.06097363991363,4.6364502804693,3.49318623272093,4.31935935416416,5.12560223007441,1.37774862822748,-2.78996546437763,7.85292695411783,2.08934626964296,1.8117824899081
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.1923854719744,6.74845027893112,6.53619908765877,10.0929775849168,15.4023191064986,3.53410672858944,-1.08463595015162,4.3707355993922,2.25778924374595,-0.0294547782579216,0.620490636732421,0.174242243625186,0.140633334505327,2.93036312374665,2.53445424186598,2.81140920075615,0.219064904842156,3.27582937431156,17.3102830198815,8.93804623316637
Latvia,LVA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.708,10.033,7.03,6.052,7.739,17.515,19.482,16.206,15.047,11.867,10.846,9.873,9.643,8.715,7.412,6.312,8.098,7.513,6.815,6.465
Latvia,LVA,"Population, total",SP.POP.TOTL,2263122,2238799,2218357,2200325,2177322,2141669,2097555,2059709,2034319,2012647,1993782,1977527,1959537,1942248,1927174,1913822,1900449,1884490,1879383,1877445
Latvia,LVA,"Population, female",SP.POP.TOTL.FE.IN,1225136,1211961,1200577,1189978,1177515,1159916,1138157,1118395,1103724,1090947,1079758,1069877,1059653,1049671,1039977,1030973,1022507,1013110,1009582,1007833
Latvia,LVA,"Population, male",SP.POP.TOTL.MA.IN,1037986,1026838,1017780,1010347,999807,981753,959398,941314,930595,921700,914024,907650,899884,892577,887197,882849,877942,871380,869801,869612
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.0268292682927,71.3560975609756,70.8658536585366,71.019512195122,72.419512195122,73.0804878048781,73.4829268292683,73.5756097560976,73.7780487804878,73.9829268292683,74.1243902439024,74.4804878048781,74.580487804878,74.6292682926829,74.7829268292683,75.3878048780488,75.1853658536585,72.9804878048781,74.2780487804878,75.6780487804878
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.616755247116089,0.814021408557892,0.838368713855743,0.561930537223816,0.203508123755455,0.348279803991318,0.527854025363922,0.320002138614655,0.453626722097397,0.593635261058807,0.487268358469009,0.436310410499573,0.467219561338425,0.452954679727554,0.395444005727768,0.426870435476303,0.462181746959686,0.673440217971802,0.48640912771225,0.591089129447937
Latvia,LVA,Control of Corruption: Estimate,CC.EST,0.153246521949768,0.367340832948685,0.356723546981812,0.338474422693253,0.230154260993004,0.202161014080048,0.203808978199959,0.279343724250793,0.238223135471344,0.321280241012573,0.40977743268013,0.434054464101791,0.395586460828781,0.500998258590698,0.297239780426025,0.48045802116394,0.693109571933746,0.720612168312073,0.693807184696198,0.698113977909088
Latvia,LVA,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,2822,2428,1424,660,765,787,712,706,662,228,206,187,165,162,152,144,143,122,112,138
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,0.574418246746063,0.529817044734955,0.654658257961273,0.42527824640274,0.521047174930573,0.619090795516968,0.722773253917694,0.689273953437805,0.828348100185394,0.87935084104538,0.950847923755646,1.05340993404388,0.965538024902344,0.865553975105286,1.00028502941132,1.06574690341949,0.838092744350433,0.832942485809326,0.69153767824173,0.696560978889465
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.96833961304041,1.106879785513,-0.16111039140597,7.21242419520836,7.27020382429338,8.75424197439401,6.92562408092621,-0.215990101752055,-0.172272058447192,-5.35004515636365,-7.26145145442744,-1.48529943559267,3.95420458700914,3.57185811074811,1.00112836973221,-3.87037166908469,-20.1290983815185,-7.25697163046323,-1.07782192621244,..
Lebanon,LBN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,1.19509671165543,3.98347941855833,4.97148571692384,6.58147447683677,4.82101956297399,1.8546042134091,-3.74914524799629,-0.783359624361508,4.32135218303191,6.07698907889607,3.00538949390383,84.8643330472041,154.756096023393,171.205491336641,221.341644023365
Lebanon,LBN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.85,8.247,8.671,8.98,7.666,6.355,6.775,7.349,7.937,8.458,8.833,9.306,9.786,10.251,10.745,11.301,13.284,12.669,11.6,11.543
Lebanon,LBN,"Population, total",SP.POP.TOTL,4599279,4671102,4751136,4844118,4925354,4992287,5041288,5096020,5235742,5743436,6346990,6472469,6323060,6160128,5984119,5794594,5702398,5718122,5744489,5773493
Lebanon,LBN,"Population, female",SP.POP.TOTL.FE.IN,2313626,2349246,2389351,2436001,2476494,2509714,2533724,2560422,2629673,2883580,3185391,3254458,3193228,3125693,3051907,2971467,2932378,2940407,2953396,2966891
Lebanon,LBN,"Population, male",SP.POP.TOTL.MA.IN,2285653,2321856,2361785,2408117,2448860,2482573,2507564,2535598,2606069,2859856,3161599,3218011,3129832,3034435,2932212,2823127,2770020,2777715,2791093,2806602
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.693,76.074,75.677,76.732,76.956,77.262,77.529,77.768,77.941,78.037,78.148,78.275,78.306,78.192,78.263,78.208,76.299,73.65,78.003,77.817
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.713360965251923,-0.999740839004517,-1.8038626909256,-2.11909532546997,-1.87660884857178,-1.5616968870163,-1.62501502037048,-1.55828750133514,-1.66481232643127,-1.69035339355469,-1.69794130325317,-1.69836449623108,-1.61568403244019,-1.62222766876221,-1.62160050868988,-1.67235708236694,-1.62117540836334,-1.48200488090515,-1.4225754737854,-1.51903915405273
Lebanon,LBN,Control of Corruption: Estimate,CC.EST,-0.5928635597229,-0.532331883907318,-0.999498069286346,-0.939466238021851,-0.858251392841339,-0.871679723262787,-0.915250718593597,-0.900145947933197,-0.8656907081604,-0.924606800079346,-1.04265034198761,-0.901912569999695,-0.990380108356476,-1.02818787097931,-1.13296115398407,-1.16905236244202,-1.17952060699463,-1.2485339641571,-1.12730157375336,-1.22706246376038
Lebanon,LBN,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,19854,18325,12249,13089,12966,16250,15864,15004,15100,3809,4262,4353,4719,5301,5620,5647,5495,6061,6794,7392
Lebanon,LBN,Government Effectiveness: Estimate,GE.EST,-0.167148128151894,-0.118025802075863,-0.162207126617432,-0.228115558624268,-0.323701977729797,-0.392095685005188,-0.143460005521774,-0.142604574561119,-0.24008908867836,-0.307863891124725,-0.256652057170868,-0.40157213807106,-0.483212560415268,-0.460771948099136,-0.67380428314209,-0.809089601039886,-1.20542764663696,-1.31225943565369,-1.45929002761841,-1.58038187026978
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.41103579960742,4.42249766024187,4.65948787654852,3.75025688346649,4.81119838923493,-1.96870088552072,4.45925951436652,3.69398595274109,5.27066659627468,0.696148188602265,0.557309193389017,1.92251059472272,2.35363981271321,-4.33655999292874,-2.67593907523207,-2.56925986092637,-9.23727098640387,1.09935886499268,1.28745564005285,0.70936021278365
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.02342068616285,3.43788423057443,6.07271879734293,8.01243669043409,10.7156661309681,-16.8596910540644,-2.40524254598706,5.0366305210156,6.05143662139967,4.86511899496385,5.37028961008587,3.21844513655931,6.59650490696543,4.447699373763,4.7518030162474,5.18708359197982,4.97809676252309,6.04774591950676,8.27180389943028,6.34221743124953
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.206,16.086,16.107,15.997,15.907,16.16,16.113,16.157,15.813,15.97,16.104,16.254,16.17,16.401,16.625,16.876,18.399,18.23,16.688,16.457
Lesotho,LSO,"Population, total",SP.POP.TOTL,1971129,1953076,1945063,1953268,1966541,1980883,1996251,2014009,2034354,2056504,2080089,2104611,2130422,2157110,2183603,2209405,2235727,2261542,2286110,2311472
Lesotho,LSO,"Population, female",SP.POP.TOTL.FE.IN,1012751,1003737,999590,1003781,1010827,1018339,1026321,1035525,1046041,1057384,1069400,1081880,1094950,1108385,1121713,1134699,1147923,1160865,1173128,1185745
Lesotho,LSO,"Population, male",SP.POP.TOTL.MA.IN,958378,949339,945473,949487,955714,962544,969930,978484,988313,999120,1010689,1022731,1035472,1048725,1061890,1074706,1087804,1100677,1112982,1125727
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.039,43.611,43.182,43.66,44.304,45.055,46.045,46.93,48.235,49.547,50.786,51.83,52.908,53.874,54.638,55.249,55.133,54.209,56.812,57.375
Lesotho,LSO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.358144611120224,-0.0028113410808146,-0.124705359339714,-0.391314208507538,-0.20475609600544,0.3261559009552,0.456775397062302,0.383940756320953,0.274199098348618,0.338074296712875,-0.332812041044235,-0.3187076151371,-0.244855865836143,-0.194124817848206,-0.188606411218643,-0.427980333566666,-0.25351294875145,-0.213224932551384,-0.292736917734146,-0.30576080083847
Lesotho,LSO,Control of Corruption: Estimate,CC.EST,-0.106747023761272,0.0550843179225922,0.0105840899050236,-0.0582023896276951,0.0618668384850025,0.171797960996628,0.184215262532234,0.156146213412285,0.126534461975098,0.279383391141891,0.199570894241333,0.0233269054442644,-0.0524278804659843,-0.059058353304863,-0.137125387787819,-0.122618347406387,-0.141021639108658,-0.345277398824692,-0.368640840053558,-0.509478509426117
Lesotho,LSO,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,5,0,5,5,5,5,5,5,5,10,16,16,5,6,6,6,6,6,12,12
Lesotho,LSO,Government Effectiveness: Estimate,GE.EST,-0.511713027954102,-0.171274870634079,-0.529533982276917,-0.465739756822586,-0.463723570108414,-0.396679133176804,-0.396515280008316,-0.37685090303421,-0.426588296890259,-0.457246333360672,-0.595968306064606,-0.757916867733002,-0.878702759742737,-0.924170434474945,-0.922583103179932,-0.902533769607544,-0.978631913661957,-0.947156667709351,-0.887993335723877,-0.953606307506561
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.4054000654278,0.684612867093762,2.17024627280136,4.21343815918623,2.88473943454363,2.04180167202995,3.07117998186455,4.04086635073222,4.24345556941776,6.3241100027268,-1.37370786861489,-2.06002320038729,-3.54590251888713,0.48341831127135,-0.802290167584516,-4.38160849244818,-4.97470394166794,2.7936852774608,2.585058275666,2.40186206516404
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.82908704883235,10.8343588481414,7.34144608278558,11.3918966807102,17.489448642993,7.42764305914919,7.28992796890218,8.488167518494,6.83178703418548,7.577306817414,9.86111285574904,7.74869687621322,8.83424868336488,12.4196323907138,23.5635148953742,26.9662760197878,16.9557241496255,7.81559385858648,7.59298486560313,10.0944535665552
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.589,2.577,2.283,2.235,2.222,2.242,2.266,2.211,2.146,2.08,2.079,2.557,3.081,3.066,3.056,3.068,4.109,3.845,2.977,2.933
Liberia,LBR,"Population, total",SP.POP.TOTL,3156892,3301015,3490787,3669050,3821003,3943028,4058890,4221178,4373043,4470239,4564293,4659431,4755608,4848925,4944726,5043721,5149463,5259323,5373294,5493031
Liberia,LBR,"Population, female",SP.POP.TOTL.FE.IN,1592441,1664560,1759608,1848761,1924561,1985235,2042782,2123447,2198796,2246764,2293149,2340059,2387475,2433455,2480673,2529495,2581798,2636157,2692480,2751688
Liberia,LBR,"Population, male",SP.POP.TOTL.MA.IN,1564451,1636455,1731179,1820289,1896442,1957793,2016108,2097731,2174247,2223475,2271144,2319372,2368133,2415470,2464053,2514226,2567665,2623166,2680814,2741343
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.949,56.765,57.495,58.147,58.675,59.106,59.358,59.486,59.785,59.992,59.21,59.248,60.483,60.777,60.999,61.232,61.267,61.166,61.934,62.163
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.36538577079773,-1.35790872573853,-1.32684123516083,-1.24483954906464,-1.28312230110168,-1.05055463314056,-0.468525290489197,-0.427370250225067,-0.484476506710052,-0.475507080554962,-0.615449607372284,-0.817833304405212,-0.441768199205399,-0.319722712039948,-0.204105362296104,-0.341008901596069,-0.309115260839462,-0.286003470420837,-0.267271250486374,-0.1162094399333
Liberia,LBR,Control of Corruption: Estimate,CC.EST,-1.32960569858551,-1.20153045654297,-0.723485767841339,-0.476487666368484,-0.791121184825897,-0.607343435287476,-0.57457423210144,-0.690497636795044,-0.60703831911087,-0.718398809432983,-0.779788851737976,-0.667323768138885,-0.74327677488327,-0.687090396881104,-0.87186872959137,-0.917654991149902,-0.904334425926208,-0.937883019447327,-0.925476372241974,-0.888349294662476
Liberia,LBR,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,335466,231136,160543,91542,75221,71601,70133,66779,23428,17548,13561,9972,6558,6039,5508,5365,5195,5384,5156,4838
Liberia,LBR,Government Effectiveness: Estimate,GE.EST,-1.41659450531006,-1.41505181789398,-1.21079874038696,-1.16072571277618,-1.21804714202881,-1.19092416763306,-1.2520444393158,-1.22095167636871,-1.15850818157196,-1.3646342754364,-1.3380823135376,-1.37358951568604,-1.31663775444031,-1.36426866054535,-1.32320761680603,-1.39497494697571,-1.45912337303162,-1.40994322299957,-1.43107986450195,-1.35536432266235
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.32576943782377,9.53922388994984,4.3383026664543,4.06916207450483,-2.26034195363675,-6.37107364350932,2.90736772244718,-49.1278565212286,91.7813702690939,-19.6276937990081,-24.5110536856449,-2.43005265175647,-2.98083261952721,30.3950611263495,6.20327204937865,-12.4989174222368,-30.4001717408883,26.7187487479889,-9.37730522600894,8.92161133257645
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-2.197567740559,2.65020576131657,1.45926876202724,6.25098782993553,10.3607288954998,2.45990025609948,2.79989500109268,15.5184815317561,6.05980392156864,2.60581802719517,2.43294141599225,10.4022933588151,25.8538742124461,25.8036184788338,13.1702038536721,-2.16217883470595,1.44703656998741,2.86833027751019,4.51030149235703,2.37317531435169
Libya,LBY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.911,18.639,18.779,18.745,19.006,19.247,19.276,19.478,19.03,19.327,19.308,19.676,19.522,19.02,18.836,19.05,19.613,19.641,19.282,18.753
Libya,LBY,"Population, total",SP.POP.TOTL,5736693,5858798,5980211,6104380,6235430,6366686,6497839,6343203,6179328,6304628,6427252,6531819,6632126,6738770,6849055,6951033,7045399,7135175,7223805,7305659
Libya,LBY,"Population, female",SP.POP.TOTL.FE.IN,2766731,2847255,2917165,2977731,3041107,3104890,3169159,3092139,3011504,3075010,3137889,3192878,3246011,3300758,3356095,3408223,3457415,3504230,3549925,3591018
Libya,LBY,"Population, male",SP.POP.TOTL.MA.IN,2969962,3011543,3063046,3126649,3194323,3261796,3328680,3251064,3167824,3229618,3289363,3338941,3386115,3438012,3492960,3542810,3587984,3630945,3673880,3714641
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.21,71.439,71.632,71.788,71.936,72.071,72.196,69.95,72.188,72.339,71.3,71.644,71.799,72.721,73.151,72.941,72.388,72.062,74.462,69.339
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.355680614709854,0.448557078838348,0.358128875494003,0.747057616710663,0.808881163597107,0.831896722316742,0.0280884467065334,-1.28737926483154,-1.5869597196579,-1.84407651424408,-2.35340714454651,-2.18965125083923,-2.27473783493042,-2.35357618331909,-2.43511581420898,-2.56589818000793,-2.46235728263855,-2.30847406387329,-2.19370174407959,-2.1680154800415
Libya,LBY,Control of Corruption: Estimate,CC.EST,-0.915932536125183,-0.966960072517395,-1.08714544773102,-1.0477808713913,-0.975061655044556,-1.21037030220032,-1.26290345191956,-1.23168122768402,-1.3150190114975,-1.44085371494293,-1.52144289016724,-1.57850289344788,-1.57854330539703,-1.55817329883575,-1.53027164936066,-1.57489776611328,-1.58354818820953,-1.58497965335846,-1.52629828453064,-1.52501881122589
Libya,LBY,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,1696,1556,1557,1939,2068,2189,2297,4372,5233,3298,4187,6077,8831,11205,13868,16033,17523,19090,17811,17958
Libya,LBY,Government Effectiveness: Estimate,GE.EST,-0.865046739578247,-1.05196285247803,-1.07976579666138,-1.22670745849609,-1.13178610801697,-1.08494341373444,-1.08740437030792,-1.0535888671875,-1.26853775978088,-1.31830942630768,-1.51847803592682,-1.49434292316437,-1.75351476669312,-1.60553634166718,-1.68525779247284,-1.77421140670776,-1.85938096046448,-1.74811494350433,-1.75577163696289,-1.63588905334473
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.93839655413686,3.90506605911179,7.76432322419438,2.66666052628214,1.19257451932671,-1.90138748845943,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,34447,34753,35037,35262,35473,35742,36022,36312,36657,36984,37248,37494,37716,37962,38246,38563,38901,39182,39493,39850
Liechtenstein,LIE,"Population, female",SP.POP.TOTL.FE.IN,17469,17618,17752,17850,17934,18044,18183,18337,18505,18654,18764,18877,19001,19137,19283,19436,19601,19737,19886,20058
Liechtenstein,LIE,"Population, male",SP.POP.TOTL.MA.IN,16978,17135,17285,17412,17539,17698,17839,17975,18152,18330,18484,18617,18715,18825,18963,19127,19300,19445,19607,19792
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.7707317073171,80.6682926829268,80.9487804878049,81.2951219512195,82.6829268292683,81.5,81.8414634146342,81.7926829268293,82.3829268292683,82.2609756097561,82.0731707317073,82.6560975609756,82.2585365853659,83.7463414634147,83.0414634146342,84.1609756097561,81.6585365853659,84.4024390243902,84.1219512195122,84.8414634146342
Liechtenstein,LIE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.51525795459747,1.38492727279663,1.34965407848358,1.34201574325562,1.33847212791443,1.55316376686096,1.54408740997314,1.49057960510254,1.38919961452484,1.39717161655426,1.45886182785034,1.43777513504028,1.45326995849609,1.45908486843109,1.45383167266846,1.59764981269836,1.66921818256378,1.59568464756012,1.64275300502777,1.61275815963745
Liechtenstein,LIE,Control of Corruption: Estimate,CC.EST,1.35322546958923,1.26966309547424,1.25131320953369,1.0855348110199,1.17518770694733,1.67873132228851,1.83911716938019,1.80468726158142,1.79332208633423,1.8341064453125,2.0775945186615,2.01073408126831,1.98334741592407,1.99827551841736,1.95875442028046,1.92095506191254,1.9591908454895,1.66574025154114,1.71488809585571,1.71017241477966
